title,artist,year,beats_per_minute_bpm,energy,danceability,loudness_db,liveness,valence,length_duration,acousticness,speechiness,popularity,top_genre_acoustic pop,top_genre_adult standards,top_genre_afropop,top_genre_alaska indie,top_genre_album rock,top_genre_alternative country,top_genre_alternative dance,top_genre_alternative hip hop,top_genre_alternative metal,top_genre_alternative pop,top_genre_alternative pop rock,top_genre_alternative rock,top_genre_arkansas country,top_genre_art pop,top_genre_art rock,top_genre_atl hip hop,top_genre_australian alternative rock,top_genre_australian americana,top_genre_australian dance,top_genre_australian indie folk,top_genre_australian pop,top_genre_australian psych,top_genre_australian rock,top_genre_austropop,top_genre_barbadian pop,top_genre_baroque pop,top_genre_basshall,top_genre_bebop,top_genre_belgian pop,top_genre_belgian rock,top_genre_big beat,top_genre_big room,top_genre_blues,top_genre_blues rock,top_genre_bow pop,top_genre_boy band,top_genre_brill building pop,top_genre_british alternative rock,top_genre_british folk,top_genre_british invasion,top_genre_british singer-songwriter,top_genre_british soul,top_genre_britpop,top_genre_bubblegum pop,top_genre_canadian folk,top_genre_canadian pop,top_genre_canadian rock,top_genre_candy pop,top_genre_carnaval limburg,top_genre_ccm,top_genre_celtic,top_genre_celtic punk,top_genre_celtic rock,top_genre_chamber pop,top_genre_chanson,top_genre_chicago soul,top_genre_christelijk,top_genre_classic canadian rock,top_genre_classic country pop,top_genre_classic italian pop,top_genre_classic rock,top_genre_classic schlager,top_genre_classic soul,top_genre_classic soundtrack,top_genre_classic uk pop,top_genre_classical rock,top_genre_compositional ambient,top_genre_contemporary country,top_genre_contemporary vocal jazz,top_genre_cyberpunk,top_genre_dance pop,top_genre_dance rock,top_genre_danish pop,top_genre_danish pop rock,top_genre_detroit hip hop,top_genre_disco,top_genre_diva house,top_genre_downtempo,top_genre_dutch americana,top_genre_dutch cabaret,top_genre_dutch hip hop,top_genre_dutch indie,top_genre_dutch metal,top_genre_dutch pop,top_genre_dutch prog,top_genre_dutch rock,top_genre_east coast hip hop,top_genre_edm,top_genre_electro,top_genre_electro house,top_genre_electronica,top_genre_electropop,top_genre_eurodance,top_genre_europop,top_genre_finnish metal,top_genre_folk,top_genre_folk-pop,top_genre_funk,top_genre_g funk,top_genre_gabba,top_genre_gangster rap,top_genre_garage rock,top_genre_german alternative rock,top_genre_german pop,top_genre_german pop rock,top_genre_glam metal,top_genre_glam rock,top_genre_happy hardcore,top_genre_hard rock,top_genre_hip pop,top_genre_icelandic indie,top_genre_indie anthem-folk,top_genre_indie pop,top_genre_irish pop,top_genre_irish rock,top_genre_irish singer-songwriter,top_genre_italian pop,top_genre_j-core,top_genre_la pop,top_genre_laboratorio,top_genre_latin,top_genre_latin alternative,top_genre_latin jazz,top_genre_levenslied,top_genre_mellow gold,top_genre_metropopolis,top_genre_modern folk rock,top_genre_modern rock,top_genre_motown,top_genre_nederpop,top_genre_neo mellow,top_genre_neo soul,top_genre_new wave pop,top_genre_operatic pop,top_genre_permanent wave,top_genre_pop,top_genre_pop punk,top_genre_punk,top_genre_reggae,top_genre_reggae fusion,top_genre_rock-and-roll,top_genre_scottish singer-songwriter,top_genre_soft rock,top_genre_stomp and holler,top_genre_streektaal,top_genre_trance,top_genre_uk pop,top_genre_yacht rock
Late in the Evening,Paul Simon,0.3809523809523796,0.4852071005917159,0.8762886597938144,0.7209302325581395,0.7200000000000001,0.07216494845360825,0.96875,0.1718213058419244,0.20202020202020204,0.03773584905660377,0.5280898876404495,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Enola Gay - Remastered,Orchestral Manoeuvres In The Dark,0.3809523809523796,0.6272189349112426,0.7525773195876289,0.5348837209302326,0.8,0.061855670103092786,0.9375,0.13860252004581902,0.0,0.01886792452830189,0.6067415730337079,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Master Blaster (Jammin'),Stevie Wonder,0.3809523809523796,0.5562130177514792,0.4020618556701031,0.9069767441860466,0.4800000000000001,0.16494845360824742,0.9791666666666665,0.24627720504009165,0.04040404040404041,0.056603773584905655,0.5617977528089888,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Don't Stand So Close To Me,The Police,0.3809523809523796,0.6094674556213018,0.4948453608247423,0.813953488372093,0.7200000000000001,0.020618556701030927,0.5104166666666666,0.1718213058419244,0.05050505050505051,0.07547169811320756,0.6292134831460674,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Wish You Were Here,Pink Floyd,0.3968253968253954,0.4970414201183432,0.29896907216494845,0.4651162790697675,0.52,0.3711340206185567,0.26041666666666663,0.2611683848797251,0.7272727272727273,0.056603773584905655,0.4044943820224719,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
In The Air Tonight - 2015 Remastered,Phil Collins,0.3968253968253954,0.9053254437869822,0.21649484536082475,0.40697674418604657,0.52,0.05154639175257732,0.28125,0.27835051546391754,0.5555555555555556,0.01886792452830189,0.7415730337078652,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Don't Stop Believin',Journey,0.3968253968253954,0.4852071005917159,0.7422680412371134,0.4651162790697675,0.7200000000000001,0.443298969072165,0.5,0.1809851088201604,0.13131313131313133,0.03773584905660377,0.7752808988764045,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Day Before You Came,ABBA,0.3968253968253954,0.4201183431952662,0.3711340206185567,0.813953488372093,0.4800000000000001,0.03092783505154639,0.7395833333333333,0.293241695303551,0.05050505050505051,0.03773584905660377,0.449438202247191,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Golden Brown,The Stranglers,0.3968253968253954,0.3372781065088757,0.36082474226804123,0.5348837209302326,0.4800000000000001,0.12371134020618556,0.59375,0.13058419243986255,0.14141414141414144,0.01886792452830189,0.6292134831460674,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Every Little Thing She Does Is Magic,The Police,0.3968253968253954,0.2662721893491124,0.7628865979381443,0.5348837209302326,0.68,0.10309278350515465,0.41666666666666663,0.1924398625429553,0.12121212121212122,0.01886792452830189,0.6966292134831461,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Start Me Up - Remastered,The Rolling Stones,0.3968253968253954,0.5029585798816568,0.9278350515463918,0.6162790697674418,0.92,0.07216494845360825,0.9791666666666665,0.13745704467353953,0.04040404040404041,0.03773584905660377,0.7303370786516854,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
